Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Subaru,Legacy,2470000,2000,Конаев (Капшагай),седан,2,механика,440787,полный привод,слева,зеленый металлик,Да
Lexus,RX 300,5900000,1999,Алматы,кроссовер,3,автомат,260000,полный привод,справа,розовый металлик,Да
Toyota,Aristo,2700000,1994,Алматы,седан,4,автомат,,полный привод,справа,,Да
Lexus,GX 460,18700000,2012,Алматы,внедорожник,4.6,автомат,183000,полный привод,слева,,Да
Mitsubishi,Chariot,2700000,1998,Алматы,минивэн,2.4,автомат,,полный привод,слева,белый,Да
Audi,A6,2280000,1997,Алматы,седан,2.8,автомат,,полный привод,слева,черный металлик,Да
Mazda,CX-5,16800000,2018,Алматы,кроссовер,2.5,автомат,22000,полный привод,слева,белый металлик,Да
Kia,Sportage,8200000,2013,Алматы,кроссовер,2,автомат,145000,передний привод,слева,серебристый металлик,Да
Toyota,Highlander,6200000,2001,Байсерке,кроссовер,3,автомат,,полный привод,слева,белый,Да
Mercedes-Benz,E 280,3950000,1998,Алматы,седан,2.8,автомат,460000,задний привод,слева,серебристый металлик,Да
BYD,Song,13000000,2022,Алматы,кроссовер,,автомат,,передний привод,слева,черный,Нет
Hyundai,Accent,9600000,2023,Алматы,седан,1.6,автомат,15000,передний привод,слева,серый,Да
Toyota,Corolla,12800000,2022,Алматы,седан,1.8,механика,,передний привод,слева,,Да
Toyota,Land Cruiser Prado,9700000,2003,Алматы,внедорожник,2.7,автомат,230000,полный привод,слева,белый металлик,Да
Subaru,Outback,9500000,2014,Алматы,универсал,2.5,вариатор,150000,полный привод,справа,белый,Нет
Mercedes-Benz,ML 320,3700000,2002,Алматы,внедорожник,3.2,автомат,,полный привод,слева,белый металлик,Да
Hyundai,Accent,5150000,2012,Алматы,седан,1.6,автомат,,передний привод,слева,белый металлик,Да
Toyota,Celica,1400000,1987,Алматы,купе,1.6,механика,356000,передний привод,слева,белый металлик,Да
BMW,528,2500000,1997,Алматы,седан,2.8,автомат,500000,задний привод,слева,серебристый,Да
Mercedes-Benz,E 220,2500000,1995,Алматы,седан,2.2,автомат,,задний привод,слева,черный металлик,Да
Volkswagen,Passat,1370000,1995,Алматы,седан,1.8,механика,350000,передний привод,слева,синий,Да
Nissan,Altima,2300000,2002,Алматы,седан,2.5,автомат,246542,передний привод,слева,серебристый,Да
Lexus,GX 460,40500000,2020,Алматы,внедорожник,4.6,автомат,20000,полный привод,слева,,Да
Pontiac,Grand Prix,1500000,1992,Алматы,седан,3.1,автомат,,передний привод,слева,бирюзовый металлик,Да
Nissan,Pulsar,500000,1999,Алматы,седан,1.5,автомат,100000,передний привод,справа,белый,Да
Lexus,RX 350,14500000,2014,Алматы,кроссовер,3.5,автомат,,полный привод,слева,,Да
Mercedes-Benz,E 280,3600000,1994,Узынагаш,седан,2.8,автомат,,задний привод,слева,черный металлик,Да
Kia,Rio,5600000,2014,Алматы,седан,1.6,автомат,124500,передний привод,слева,серебристый,Да
Kia,Sorento,11450000,2015,Алматы,кроссовер,3.3,автомат,113066,полный привод,слева,серый,Да
Ford,Fusion,1050000,2006,Алматы,хэтчбек,1.4,механика,,передний привод,слева,зеленый металлик,Да
Lexus,RZ 450e,26900000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,серый металлик,Да
Zeekr,001,29000000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,черный,Да
Toyota,Corolla,4800000,2008,Алматы,седан,1.6,автомат,,передний привод,слева,черный металлик,Да
Hyundai,Creta,10400000,2020,Алматы,кроссовер,1.6,автомат,34000,передний привод,слева,белый металлик,Да
BMW,X7,72000000,2022,Алматы,кроссовер,3,автомат,1000,полный привод,слева,черный металлик,Да
Mitsubishi,Lancer,1450000,1992,Алматы,хэтчбек,1.5,механика,219000,передний привод,слева,бордовый металлик,Да
Hyundai,Sonata,6700000,2017,Алматы,седан,2.4,автомат,87728,передний привод,слева,черный металлик,Да
Bentley,Bentayga,75000000,2017,Алматы,кроссовер,6,автомат,,полный привод,слева,черный,Да
Audi,80,1250000,1993,Узынагаш,седан,2,механика,,передний привод,слева,серебристый металлик,Да
Volkswagen,Polo,7500000,2021,Алматы,лифтбек,1.6,механика,36000,передний привод,слева,белый,Да
Toyota,Windom,850000,1995,Алматы,седан,3,автомат,,передний привод,справа,,Да
Subaru,Tribeca,5000000,2006,Алматы,кроссовер,3,автомат,264000,полный привод,слева,,Да
Toyota,Carina E,1700000,1992,Алматы,лифтбек,1.6,механика,,передний привод,слева,,Да
Audi,100,3000000,1992,Есик,седан,2.8,автомат,244323,передний привод,слева,,Да
Mercedes-Benz,GLE 53 AMG,78000000,2023,Алматы,кроссовер,3,автомат,3200,полный привод,слева,белый металлик,Да
Volkswagen,Polo,1600000,2008,Алматы,хэтчбек,1.6,механика,130000,передний привод,слева,белый,Да
Toyota,Camry,6000000,2007,Алматы,седан,2.4,автомат,254065,передний привод,слева,белый,Да
Hyundai,Sonata,16300000,2023,Алматы,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
Lexus,GX 460,22200000,2015,Алматы,внедорожник,4.6,автомат,100000,полный привод,слева,черный металлик,Да
Subaru,Forester,5000000,2004,Алматы,кроссовер,2.5,автомат,,полный привод,слева,вишня металлик,Да
Changan,Chana SC6350С,1800000,2004,Алматы,минивэн,1.1,механика,60000,задний привод,слева,синий металлик,Да
Volkswagen,Passat,2100000,1996,Алматы,седан,2,механика,,передний привод,слева,синий металлик,Да
Opel,Omega,4300000,2000,Алматы,седан,2.5,автомат,380000,задний привод,слева,,Да
Mercedes-Benz,S 500,7500000,2007,Алматы,седан,5.5,автомат,214,задний привод,слева,,Да
Audi,A4,1300000,1997,Алматы,седан,1.8,автомат,250,передний привод,слева,синий,Да
Lexus,IS 250,7890000,2007,Алматы,седан,2.5,автомат,274000,полный привод,слева,белый,Да
ГАЗ,ГАЗель,2600000,1999,Алматы,пикап,2.4,механика,,задний привод,слева,,Да
Peugeot,Partner,5700000,2014,Алматы,минивэн,1.6,механика,65000,передний привод,слева,белый,Да
Audi,100,1350000,1990,Алматы,седан,2.3,механика,350000,передний привод,слева,белый металлик,Да
BMW,X5,9000000,2008,Алматы,кроссовер,3,автомат,214000,полный привод,слева,серебристый металлик,Да
Mercedes-Benz,S 350,6800000,2003,Алматы,седан,3.7,автомат,,задний привод,слева,черный металлик,Да
Nissan,Murano,3500000,2007,Алматы,кроссовер,3.5,вариатор,,полный привод,слева,синий металлик,Да
Toyota,Camry,4500000,2002,Алматы,седан,2.4,автомат,,передний привод,слева,зеленый металлик,Да
Honda,Civic,1700000,1994,Алматы,хэтчбек,1.5,автомат,300000,передний привод,слева,зеленый,Да
Mercedes-Benz,E 500,9500000,2007,Алматы,седан,5,автомат,,задний привод,слева,белый,Да
Hyundai,Tucson,15750000,2021,Алматы,кроссовер,2.5,автомат,24511,полный привод,слева,белый,Да
Hyundai,Tucson,12400000,2020,Алматы,кроссовер,2,автомат,73413,передний привод,слева,черный,Да
Land Rover,Range Rover Evoque,11490000,2012,Алматы,кроссовер,2,автомат,131704,полный привод,слева,серый,Да
Toyota,Land Cruiser,22000000,2012,Алматы,внедорожник,4,автомат,260000,полный привод,слева,белый металлик,Да
Cadillac,Escalade,36000000,2020,Алматы,внедорожник,6.2,автомат,45000,полный привод,слева,черный,Да
Subaru,Impreza,1200000,1993,Райымбек (Карасайский р-н),универсал,1.8,механика,,полный привод,слева,вишня,Да
Subaru,Legacy,2500000,1998,Алматы,седан,2,механика,,полный привод,слева,,Да
Mercedes-Benz,190,1200000,1990,Байтерек,седан,2.2,механика,155555,задний привод,слева,серый,Да
BMW,X5,43000000,2021,Алматы,кроссовер,3,автомат,11000,полный привод,слева,черный,Да
Toyota,Nadia,3100000,1999,Алматы,минивэн,2,автомат,276000,передний привод,справа,вишня,Да
Lexus,RX 450h,16500000,2014,Алматы,кроссовер,3.5,вариатор,143000,полный привод,слева,черный,Да
Toyota,Camry,9300000,2011,Алматы,седан,2.5,автомат,183000,передний привод,слева,серый металлик,Да
Chevrolet,Cobalt,6450000,2021,Алматы,седан,1.5,автомат,92885,передний привод,слева,коричневый,Да
BMW,320,4150000,2002,Алматы,седан,2.2,автомат,,задний привод,слева,синий металлик,Да
Kia,Shuma,550000,1998,Алматы,лифтбек,1.8,механика,290000,передний привод,слева,красный,Да
Lexus,RX 300,24000000,2020,Алматы,кроссовер,2,автомат,65052,полный привод,слева,белый металлик,Да
Hyundai,Santa Fe,17000000,2021,Алматы,кроссовер,2.5,автомат,18000,полный привод,слева,белый,Да
Mercedes-Benz,E 55 AMG,9500000,2006,Алматы,седан,5.5,автомат,,задний привод,слева,белый,Да
Kia,Optima,8100000,2014,Алматы,седан,2.4,автомат,139000,передний привод,слева,белый металлик,Да
Mercedes-Benz,G 63 AMG,37500000,2013,Алматы,внедорожник,5.5,автомат,83000,полный привод,слева,черный металлик,Да
Toyota,Camry,12700000,2015,Алматы,седан,2.5,автомат,127000,передний привод,слева,черный металлик,Да
Toyota,Camry,6200000,2007,Алматы,седан,2.4,автомат,344326,передний привод,слева,черный металлик,Да
Mitsubishi,Galant,1250000,1995,Алматы,хэтчбек,2,автомат,350000,передний привод,слева,красный,Да
Toyota,C-HR,17000000,2022,Алматы,кроссовер,2,вариатор,4000,передний привод,слева,серый,Да
Mazda,323,630000,1994,Алматы,седан,1.6,механика,,передний привод,слева,,Да
Infiniti,FX35,7899999,2007,Алматы,кроссовер,3.5,автомат,777777,полный привод,слева,черный металлик,Да
Toyota,Land Cruiser,59000000,2022,Алматы,внедорожник,3.5,автомат,34000,полный привод,слева,белый,Да
Audi,A4,2200000,1996,Алматы,седан,2.6,автомат,320718,передний привод,слева,серебристый металлик,Да
Toyota,Highlander,7200000,2002,Алматы,кроссовер,3,автомат,,полный привод,слева,серебристый,Да
Toyota,Camry,16500000,2021,Алматы,седан,2.5,автомат,20000,передний привод,слева,черный,Да
Mercedes-Benz,C 320,3000000,2000,Алматы,седан,3.2,автомат,,задний привод,слева,белый,Да
Mercedes-Benz,E 220,2500000,1995,Алматы,седан,2.2,механика,,задний привод,слева,,Да
BMW,X5,69500000,2023,Алматы,кроссовер,4.4,автомат,3500,полный привод,слева,черный металлик,Да
Subaru,Forester,9900000,2016,Алматы,кроссовер,2.5,вариатор,,полный привод,слева,серебристый,Да
Hyundai,Sonata,7800000,2011,Алматы,седан,2.4,автомат,128380,передний привод,слева,синий,Да
BMW,X2,18500000,2018,Алматы,кроссовер,2,автомат,16500,полный привод,слева,черный металлик,Да
Toyota,Previa,2600000,1994,Каскелен,минивэн,2.4,механика,435,задний привод,слева,бирюзовый,Да
Mitsubishi,Space Wagon,1600000,1993,Алматы,минивэн,2,механика,,передний привод,слева,,Да
Mitsubishi,Lancer,4500000,2010,Алматы,седан,1.5,автомат,200000,передний привод,слева,черный металлик,Да
ГАЗ,ГАЗель,2500000,2000,Алматы,микроавтобус,2.7,механика,,задний привод,слева,белый,Да
Toyota,Venza,28700000,2021,Алматы,кроссовер,2.5,вариатор,22000,полный привод,слева,белый металлик,Да
BMW,X5,58500000,2022,Алматы,кроссовер,3,автомат,18000,полный привод,слева,черный,Да
Toyota,Land Cruiser Prado,17700000,2012,Алматы,внедорожник,4,автомат,205000,полный привод,слева,белый,Да
Honda,e:NS1,11400000,2023,Алматы,кроссовер,,автомат,77,передний привод,слева,голубой металлик,Да
Mercedes-Benz,S 350,5000000,2005,Алматы,седан,3.7,автомат,264568,задний привод,слева,серебристый металлик,Да
Nissan,Qashqai,6700000,2013,Алматы,кроссовер,1.6,вариатор,222,передний привод,слева,белый металлик,Да
Subaru,Legacy,5100000,2006,Алматы,седан,2,автомат,200000,полный привод,слева,белый,Да
Subaru,Legacy,5200000,2006,Алматы,седан,2,механика,200000,полный привод,справа,белый металлик,Да
Audi,TT,13000000,2002,Алматы,купе,1.8,механика,,полный привод,слева,фиолетовый,Да
Hyundai,Creta,8200000,2016,Алматы,кроссовер,1.6,механика,135000,передний привод,слева,,Да
Land Rover,Range Rover Sport,8000000,2007,Алматы,внедорожник,4.4,автомат,,полный привод,слева,белый,Да
