Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Li,L9,30600000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,серый,Нет
Toyota,Land Cruiser,21800000,2011,Алматы,внедорожник,4.7,автомат,100000,полный привод,слева,черный металлик,Да
Mercedes-Benz,S 500,5500000,2008,Алматы,седан,5.5,автомат,,задний привод,слева,,Да
Isuzu,Bighorn,5000000,1997,Алматы,внедорожник,3.1,механика,144720,полный привод,слева,красный металлик,Да
Opel,Monterey,5000000,1997,Алматы,внедорожник,3.1,механика,144720,полный привод,слева,красный металлик,Да
Isuzu,Trooper,5000000,1997,Алматы,внедорожник,3.1,механика,144720,полный привод,слева,красный металлик,Да
Chevrolet,Nexia,5840000,2021,Алматы,седан,1.5,автомат,67000,передний привод,слева,серый,Да
Mercedes-Benz,G 55 AMG,23800000,2011,Алматы,внедорожник,5.5,автомат,178,полный привод,слева,черный,Да
Mercedes-Benz,S 500,30500000,2014,Алматы,седан,4.7,автомат,69400,полный привод,слева,белый,Да
Volkswagen,Passat,2300000,1997,Алматы,универсал,1.8,механика,,передний привод,слева,,Да
Suzuki,XL7,5200000,2004,Алматы,внедорожник,2.7,автомат,292838,полный привод,слева,черный металлик,Да
Toyota,Camry,9200000,2011,Алматы,седан,2.5,автомат,95000,передний привод,слева,черный,Да
Kia,Stinger,18500000,2021,Алматы,лифтбек,2.5,автомат,18500,полный привод,слева,белый металлик,Да
Toyota,Raum,3100000,1997,Алматы,минивэн,1.5,автомат,170000,передний привод,справа,серебристый металлик,Да
Mitsubishi,Outlander,7500000,2012,Алматы,кроссовер,2.4,вариатор,175000,полный привод,слева,белый металлик,Да
Toyota,Camry,7300000,2009,Алматы,седан,2.5,автомат,,передний привод,слева,черный металлик,Да
Toyota,RAV 4,14000000,2018,Алматы,кроссовер,2,вариатор,87000,полный привод,слева,коричневый металлик,Да
Toyota,Camry,15200000,2019,Алматы,седан,2.5,автомат,85000,передний привод,слева,,Да
Toyota,Land Cruiser,53000000,2021,Алматы,внедорожник,3.5,автомат,52000,полный привод,слева,черный,Да
Jeep,Grand Cherokee,19500000,2019,Алматы,внедорожник,3.6,автомат,98000,полный привод,слева,белый,Да
Subaru,Forester,7200000,2004,Алматы,кроссовер,2.5,механика,,полный привод,справа,белый металлик,Да
Mitsubishi,Montero Sport,5000000,2000,Алматы,внедорожник,3,автомат,,полный привод,слева,серебристый металлик,Да
Hyundai,Solaris,6500000,2015,Алматы,седан,1.6,автомат,162000,передний привод,слева,бежевый,Да
Nissan,Almera,2900000,2014,Алматы,седан,1.6,автомат,300000,передний привод,слева,черный металлик,Да
Kia,Rio X-Line,10500000,2022,Алматы,хэтчбек,1.6,автомат,27000,передний привод,слева,,Да
Ford,Focus,6800000,2016,Алматы,универсал,1.6,робот,105000,передний привод,слева,серый металлик,Да
Toyota,Camry,6000000,2008,Алматы,седан,2.4,автомат,265000,передний привод,слева,черный металлик,Да
Volkswagen,Touareg,6300000,2005,Алматы,кроссовер,3.2,автомат,,полный привод,слева,белый,Да
Subaru,Legacy,4000000,2006,Алматы,седан,2,автомат,295000,полный привод,слева,фиолетовый,Да
ВАЗ (Lada),Granta 2190 (седан),2300000,2013,Алматы,седан,1.6,механика,,передний привод,слева,белый,Да
Nissan,Primera,2000000,1999,Алматы,лифтбек,2,механика,,передний привод,слева,серебристый металлик,Да
Toyota,Highlander,18500000,2014,Алматы,кроссовер,3.5,автомат,155000,полный привод,слева,черный металлик,Да
