Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Honda,Accord,3500000,2005,Алматы,седан,2.4,автомат,270000,передний привод,слева,золотистый,Да
Toyota,RAV 4,16800000,2021,Алматы,кроссовер,2,вариатор,90000,полный привод,слева,белый металлик,Да
Kia,Picanto,6890000,2019,Алматы,хэтчбек,1.2,автомат,67077,передний привод,слева,белый,Да
Kia,Carnival,22000000,2021,Алматы,минивэн,3.5,автомат,22000,передний привод,слева,синий,Да
ВАЗ (Lada),Priora 2170 (седан),1100000,2007,Алматы,седан,1.6,механика,200000,передний привод,слева,черный металлик,Да
Toyota,Camry,4500000,2002,Алматы,седан,2.4,автомат,180000,передний привод,слева,черный,Да
ВАЗ (Lada),2114 (хэтчбек),800000,2011,Алматы,хэтчбек,1.6,механика,,передний привод,слева,,Да
Chevrolet,Cobalt,7850000,2023,Алматы,седан,1.5,автомат,39,передний привод,слева,белый,Да
Hyundai,Elantra,7200000,2014,Алматы,седан,1.6,автомат,200000,передний привод,слева,белый,Да
Kia,Rio,6150000,2014,Алматы,седан,1.6,автомат,105000,передний привод,слева,,Да
Audi,Q7,4500000,2007,Алматы,кроссовер,4.2,автомат,210000,полный привод,слева,белый металлик,Да
Toyota,Camry,17500000,2023,Алматы,седан,2.5,автомат,80,передний привод,слева,белый металлик,Да
Chevrolet,Cobalt,7850000,2023,Алматы,седан,1.5,автомат,25,передний привод,слева,белый,Да
Toyota,Avalon,17000000,2019,Алматы,седан,3.5,автомат,,передний привод,слева,черный металлик,Да
Nissan,Maxima,3500000,2005,Алматы,седан,3,автомат,110000,передний привод,слева,золотистый металлик,Да
Hyundai,Tucson,7300000,2013,Алматы,кроссовер,2,автомат,155000,полный привод,слева,синий металлик,Да
Mercedes-Benz,ML 550,9100000,2007,Алматы,внедорожник,5.5,автомат,185000,полный привод,слева,черный металлик,Да
Subaru,Forester,5800000,2007,Алматы,кроссовер,2,автомат,,полный привод,слева,серый металлик,Да
BMW,520,1550000,1994,Алматы,седан,2,автомат,222222,задний привод,слева,синий,Да
Suzuki,Ciaz,8589000,2022,Алматы,седан,1.5,автомат,1657,передний привод,слева,серебристый,Да
Toyota,Estima,7500000,2005,Алматы,минивэн,3,автомат,233000,передний привод,справа,белый металлик,Да
Hyundai,Avante,9000000,2019,Алматы,седан,1.6,автомат,55000,передний привод,слева,белый,Да
Hyundai,Creta,9220000,2018,Алматы,кроссовер,1.6,автомат,88137,передний привод,слева,белый,Да
ВАЗ (Lada),Granta 2190 (седан),3690000,2014,Алматы,седан,1.6,автомат,261607,передний привод,слева,черный,Да
Toyota,Highlander,25500000,2021,Алматы,кроссовер,3.5,автомат,45000,полный привод,слева,серый металлик,Да
Hyundai,Sonata,7600000,2015,Алматы,седан,2.4,автомат,142222,передний привод,слева,черный металлик,Да
Volkswagen,Polo,4760000,2014,Алматы,седан,1.6,автомат,189569,передний привод,слева,,Да
BMW,320,1600000,1994,Алматы,седан,2,автомат,,задний привод,слева,серебристый,Да
Volkswagen,Passat,3000000,2004,Алматы,седан,1.8,автомат,296000,полный привод,слева,серебристый металлик,Да
Nissan,Juke,5789000,2013,Алматы,кроссовер,1.6,автомат,88647,передний привод,слева,серый,Да
Toyota,Land Cruiser Prado,5000000,1998,Алматы,внедорожник,3,автомат,,полный привод,справа,синий металлик,Да
Mitsubishi,Space Runner,800000,1994,Алматы,минивэн,1.8,автомат,,передний привод,слева,бордовый,Да
Mazda,626,450000,1991,Алматы,лифтбек,2.2,механика,,передний привод,слева,серый,Да
Toyota,Camry,16700000,2018,Алматы,седан,2.5,автомат,56000,передний привод,слева,белый металлик,Да
Mercedes-Benz,E 230,2900000,1992,Алматы,седан,2.3,автомат,,задний привод,слева,голубой металлик,Да
Mitsubishi,Lancer,450000,1991,Алматы,хэтчбек,1.5,механика,,передний привод,слева,бордовый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),600000,2009,Алматы,хэтчбек,1.6,механика,,передний привод,слева,серый металлик,Нет
Hyundai,Accent,6150000,2015,Алматы,седан,1.6,автомат,133325,передний привод,слева,черный,Да
Nissan,Juke,6690000,2012,Алматы,кроссовер,1.6,автомат,115911,передний привод,слева,красный,Да
Subaru,Outback,7500000,2015,Алматы,универсал,2.5,вариатор,130000,полный привод,слева,серебристый металлик,Да
Mercedes-Benz,E 200,1500000,1990,Алматы,седан,2,механика,350000,задний привод,слева,черный металлик,Да
Lexus,RX 300,24200000,2018,Алматы,кроссовер,2,автомат,29800,полный привод,слева,черный металлик,Да
Mercedes-Benz,ML 350,10000000,2010,Алматы,внедорожник,3.5,автомат,,полный привод,слева,черный металлик,Да
Tesla,Model Y,17200000,2022,Алматы,кроссовер,,автомат,1500,полный привод,слева,белый,Да
Toyota,Camry,6777777,2009,Алматы,седан,3.5,автомат,199902,передний привод,слева,серебристый металлик,Да
Mercedes-Benz,E 280,3700000,1997,Алматы,седан,2.8,автомат,,задний привод,слева,серый,Да
ВАЗ (Lada),Largus,4700000,2018,Алматы,универсал,1.6,механика,333333,передний привод,слева,серый металлик,Да
Audi,A4,1900000,1996,Талгар,седан,2.6,автомат,,передний привод,слева,красный металлик,Да
Nissan,Primera,600000,1995,Узынагаш,универсал,1.6,механика,,передний привод,слева,красный,Да
ВАЗ (Lada),Priora 2171 (универсал),1900000,2014,Алматы,универсал,1.6,механика,200000,передний привод,слева,черный металлик,Да
Toyota,RAV 4,16100000,2020,Алматы,кроссовер,2,вариатор,39000,полный привод,слева,белый,Да
BMW,X5,12000000,2012,Алматы,кроссовер,3,автомат,155000,полный привод,слева,серый металлик,Да
Hyundai,Palisade,29500000,2023,Алматы,кроссовер,3.5,автомат,1200,полный привод,слева,черный,Да
Kia,Carnival,2800000,1999,Алматы,минивэн,2.9,автомат,345000,передний привод,слева,черный металлик,Да
Toyota,Camry,11000000,2022,Алматы,седан,2.5,автомат,58000,передний привод,слева,,Нет
Toyota,Camry,4700000,2003,Алматы,седан,2.4,автомат,,передний привод,слева,серебристый,Да
Mercedes-Benz,Vito,2500000,2001,Алматы,минивэн,2.1,механика,,передний привод,слева,серый,Да
Jeep,Grand Cherokee,42500000,2023,Алматы,внедорожник,3.6,автомат,,полный привод,слева,черный металлик,Да
Toyota,Caldina,3300000,1996,Алматы,универсал,2,автомат,340000,полный привод,справа,синий,Да
Toyota,Camry,6500000,2009,Алматы,седан,2.4,автомат,200000,передний привод,слева,черный металлик,Да
Subaru,Outback,9300000,2016,Алматы,универсал,2.5,вариатор,156000,полный привод,слева,белый металлик,Да
Nissan,Cefiro,1600000,1995,Алматы,седан,2,автомат,,передний привод,справа,зеленый металлик,Да
ЗАЗ,Chance,2500000,2013,Алматы,седан,1.4,автомат,,передний привод,слева,серебристый металлик,Да
Mercedes-Benz,C 240,3150000,2000,Алматы,седан,2.6,автомат,,задний привод,слева,серебристый металлик,Да
Jeep,Wrangler,33500000,2022,Алматы,внедорожник,2,автомат,,полный привод,слева,красный,Да
Lexus,NX 200,23500000,2021,Алматы,кроссовер,2,автомат,18000,полный привод,слева,,Да
Toyota,Sienna,22000000,2018,Алматы,минивэн,3.5,автомат,88000,полный привод,слева,синий металлик,Да
Lexus,NX 300,18200000,2017,Алматы,кроссовер,2,автомат,63000,полный привод,слева,белый,Да
Mitsubishi,Space Wagon,800000,1992,Алматы,минивэн,1.8,механика,,передний привод,слева,серый,Да
Toyota,Windom,1500000,1995,Алматы,седан,2.5,автомат,,передний привод,справа,,Да
Toyota,Camry,2000000,1993,Алматы,универсал,2.2,механика,,передний привод,слева,,Да
BMW,523,10000000,2010,Алматы,седан,2.5,автомат,150000,задний привод,слева,белый,Да
Toyota,Camry,5100000,2002,Алматы,седан,3,автомат,240,передний привод,слева,серебристый металлик,Да
Kia,Cerato,9000000,2021,Алматы,седан,2,автомат,65000,передний привод,слева,белый металлик,Да
Subaru,Outback,6200000,2013,Алматы,универсал,2.5,вариатор,297665,полный привод,слева,бордовый металлик,Да
Mercedes-Benz,E 320,6500000,2005,Алматы,седан,3.2,автомат,250000,задний привод,слева,серебристый металлик,Нет
Audi,100,2000000,1991,Алматы,седан,2.8,механика,,передний привод,слева,бордовый,Да
Hyundai,Elantra,10200000,2019,Алматы,седан,2,автомат,103602,передний привод,слева,,Да
Ravon,Nexia R3,6200000,2020,Алматы,седан,1.5,автомат,22000,передний привод,слева,серебристый металлик,Да
Opel,Insignia,5200000,2011,Алматы,седан,2.4,автомат,229869,передний привод,слева,коричневый,Да
Mercedes-Benz,S 300,20000000,1989,Алматы,седан,3,автомат,85000,задний привод,слева,,Да
Mercedes-Benz,E 280,2300000,1993,Алматы,седан,2.8,механика,,задний привод,слева,серебристый,Да
Toyota,Corolla,13900000,2021,Алматы,седан,1.6,автомат,14835,передний привод,слева,белый,Да
Mercedes-Benz,GLS 500,41700000,2018,Алматы,внедорожник,4.7,автомат,59000,полный привод,слева,черный металлик,Да
Chevrolet,Spark,6500000,2023,Алматы,хэтчбек,1.4,автомат,8500,передний привод,слева,серый металлик,Да
Kia,Cerato,14800000,2022,Алматы,седан,2,автомат,16571,передний привод,слева,,Да
Toyota,Corolla,5880000,2012,Алматы,седан,1.8,автомат,237984,передний привод,слева,белый металлик,Да
Foton,Alpha,4000000,2014,Алматы,фургон,2.2,механика,,задний привод,слева,,Да
BMW,525,2750000,1991,Алматы,седан,2.5,механика,300000,задний привод,слева,белый,Да
BMW,X6 M,69975000,2020,Алматы,кроссовер,4.4,автомат,10950,полный привод,слева,серый металлик,Да
Honda,CR-V,3500000,1996,Алматы,кроссовер,2,автомат,209000,полный привод,справа,зеленый металлик,Да
Mitsubishi,Pajero,1500000,1995,Алматы,внедорожник,2.8,автомат,333500,полный привод,справа,,Да
Hyundai,Sonata,7200000,2012,Алматы,седан,2,автомат,223826,передний привод,слева,серый металлик,Да
ЗАЗ,Chance,850000,2011,Алматы,седан,1.5,механика,,передний привод,слева,серый,Нет
Volkswagen,Golf,650000,1992,Алматы,хэтчбек,1.8,механика,456789,передний привод,слева,зеленый металлик,Да
Toyota,Camry,3300000,1997,Алматы,седан,2.2,автомат,,передний привод,слева,красный,Да
ГАЗ,ГАЗель NEXT,13200000,2022,Алматы,пикап,2.7,механика,500,задний привод,слева,белый,Да
Mercedes-Benz,GL 450,8500000,2008,Алматы,внедорожник,4.7,автомат,183000,полный привод,слева,белый металлик,Да
Jeep,Compass,6750000,2014,Алматы,кроссовер,2.4,автомат,233845,полный привод,слева,черный,Да
Mitsubishi,Galant,950000,1994,Алматы,хэтчбек,2,механика,354153,передний привод,слева,серебристый металлик,Да
Hyundai,Veloster,7280000,2013,Алматы,хэтчбек,1.6,автомат,123621,передний привод,слева,,Да
BMW,X5,8500000,2007,Алматы,кроссовер,4.8,автомат,270000,полный привод,слева,черный металлик,Да
Mitsubishi,Galant,390000,1990,Алматы,хэтчбек,2,механика,,передний привод,слева,зеленый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),1000000,2010,Алматы,хэтчбек,1.6,механика,,передний привод,слева,черный,Да
Nissan,X-Trail,8500000,2015,Алматы,кроссовер,2,автомат,140341,передний привод,слева,серебристый,Да
Toyota,Yaris,2700000,2006,Алматы,хэтчбек,1.3,механика,,передний привод,слева,,Да
Toyota,Camry,5100000,2001,Алматы,седан,3,автомат,,передний привод,слева,,Да
ВАЗ (Lada),21099 (седан),350000,1995,Алматы,седан,1.5,механика,356258,передний привод,слева,,Да
Mitsubishi,Pajero,2300000,1996,Алматы,внедорожник,2.8,автомат,390000,полный привод,справа,,Да
Toyota,Alphard,7000000,2005,Алматы,минивэн,2.4,автомат,262000,передний привод,справа,черный,Да
Audi,80,800000,1993,Алматы,седан,2.3,механика,,передний привод,слева,зеленый металлик,Да
Mercedes-Benz,A 190,2300000,2001,Алматы,хэтчбек,1.9,автомат,,передний привод,слева,голубой металлик,Да
Nissan,Qashqai,9000000,2014,Алматы,кроссовер,2,вариатор,72649,передний привод,слева,фиолетовый,Да
Toyota,Camry,5600000,2005,Алматы,седан,2.4,автомат,,передний привод,слева,белый,Да
Hyundai,Accent,8500000,2019,Алматы,седан,1.6,автомат,96944,передний привод,слева,,Да
Renault,Sandero Stepway,5700000,2019,Алматы,хэтчбек,1.6,вариатор,91544,передний привод,слева,,Да
Hyundai,Accent,10700000,2023,Алматы,седан,1.6,автомат,22930,передний привод,слева,белый,Да
Lexus,GS 300,4400000,1999,Алматы,седан,3,автомат,385000,задний привод,слева,белый,Да
Toyota,Camry,6100000,2007,Алматы,седан,2.4,автомат,375000,передний привод,слева,,Да
Volkswagen,Tiguan,5300000,2009,Алматы,кроссовер,2,автомат,209000,полный привод,слева,серебристый,Да
Mercedes-Benz,CLS 350,6200000,2006,Алматы,седан,3.5,автомат,241000,задний привод,слева,черный,Да
Toyota,Land Cruiser Prado,23700000,2014,Алматы,внедорожник,4,автомат,108000,полный привод,слева,черный металлик,Да
Subaru,Forester,7400000,2011,Алматы,кроссовер,2,автомат,200000,полный привод,слева,,Да
Toyota,Camry,3150000,1997,Алматы,седан,2.2,механика,,передний привод,слева,синий,Да
Toyota,Camry,13500000,2019,Алматы,седан,2.5,автомат,42203,передний привод,слева,белый,Да
Subaru,Legacy,2400000,1997,Алматы,универсал,2.5,автомат,,полный привод,слева,вишня,Да
Honda,Accord,8700000,2014,Алматы,седан,2.4,автомат,171000,передний привод,слева,серебристый металлик,Да
Toyota,Camry,18500001,2021,Алматы,седан,2.5,автомат,48000,передний привод,слева,черный,Да
Hyundai,Sonata,15300000,2021,Алматы,седан,1.6,автомат,18202,передний привод,слева,черный,Да
Volkswagen,Touareg,30000000,2019,Алматы,кроссовер,3,автомат,57000,полный привод,слева,черный,Да
Kia,Sportage,9590000,2015,Алматы,кроссовер,2,автомат,150432,полный привод,слева,белый,Да
BMW,525,2400000,1990,Алматы,седан,2.5,механика,,задний привод,слева,черный,Да
BMW,X5,11500000,2011,Алматы,кроссовер,3,автомат,182000,полный привод,слева,белый металлик,Да
Toyota,Corolla,9500000,2021,Алматы,седан,1.2,вариатор,34000,передний привод,слева,белый,Да
BMW,525,12000000,2011,Алматы,седан,2,автомат,140000,задний привод,слева,коричневый металлик,Да
Chevrolet,Cobalt,7000000,2020,Алматы,седан,1.5,автомат,50637,передний привод,слева,красный,Да
Lexus,RX 350,37000000,2022,Алматы,кроссовер,3.5,автомат,,полный привод,слева,белый металлик,Да
Mitsubishi,Outlander,11600000,2015,Алматы,кроссовер,2.4,вариатор,71000,полный привод,слева,серый металлик,Да
Ford,Maverick,3200000,2002,Алматы,кроссовер,3,автомат,,полный привод,слева,черный,Да
Chevrolet,Camaro,11000000,2013,Алматы,купе,3.6,автомат,164000,задний привод,слева,красный,Да
Hyundai,Accent,10100000,2023,Алматы,седан,1.6,автомат,6000,передний привод,слева,серебристый металлик,Да
ВАЗ (Lada),2114 (хэтчбек),700000,2007,Алматы,хэтчбек,1.6,механика,,передний привод,слева,,Да
Hyundai,Getz,3150000,2008,Алматы,хэтчбек,1.4,автомат,288000,передний привод,слева,серый,Да
Toyota,Camry,16700000,2019,Алматы,седан,2.5,автомат,93000,передний привод,слева,черный металлик,Да
Subaru,Legacy,1102000,1993,Алматы,универсал,2.2,механика,,полный привод,слева,,Да
Chevrolet,Cruze,5800000,2014,Алматы,хэтчбек,1.8,автомат,150678,передний привод,слева,черный,Да
Toyota,Aristo,6500000,2001,Алматы,седан,3,автомат,118000,задний привод,справа,серебристый металлик,Да
Kia,K3,7700000,2013,Алматы,седан,2,автомат,211361,передний привод,слева,синий,Да
Mitsubishi,Galant,1100000,1996,Алматы,седан,1.8,механика,,передний привод,слева,зеленый металлик,Да
Lexus,LX 570,28800000,2013,Алматы,внедорожник,5.7,автомат,207000,полный привод,слева,,Да
Skoda,Octavia,3350000,2006,Алматы,лифтбек,1.6,механика,313000,передний привод,слева,серебристый металлик,Да
Nissan,Fuga,3500000,2005,Алматы,седан,3.5,автомат,215,полный привод,справа,белый металлик,Да
Kia,K5,10000000,2021,Алматы,седан,2.5,автомат,50000,передний привод,слева,белый,Да
Honda,CR-V,9400000,2012,Алматы,кроссовер,2,автомат,115000,полный привод,слева,черный металлик,Да
BMW,528,3500000,1997,Алматы,седан,2.8,автомат,,задний привод,слева,синий,Да
Kia,Optima,7000000,2015,Алматы,седан,2.4,автомат,,передний привод,слева,,Нет
Nissan,X-Trail,11800000,2017,Алматы,кроссовер,2.5,вариатор,89000,полный привод,слева,серебристый металлик,Да
Nissan,Almera,3400000,2014,Каскелен,седан,1.6,механика,333333,передний привод,слева,белый,Да
Toyota,Camry,9500000,2014,Алматы,седан,2.5,автомат,346941,передний привод,слева,черный,Да
ГАЗ,ГАЗель,5500000,2011,Алматы,пикап,2.9,механика,300000,задний привод,слева,,Да
Toyota,Camry,16800000,2020,Алматы,седан,2.5,автомат,19000,передний привод,слева,,Да
BMW,525,1800000,1993,Алматы,седан,2.5,автомат,,задний привод,слева,серый металлик,Да
ГАЗ,ГАЗель,2100000,1999,Алматы,пикап,2.9,механика,22000,задний привод,слева,белый,Да
Toyota,Camry,16500000,2018,Алматы,седан,2.5,автомат,54200,передний привод,слева,белый металлик,Да
Land Rover,Range Rover Sport,6000000,2006,Алматы,внедорожник,4.2,автомат,,полный привод,слева,синий металлик,Да
Nissan,Primera,800000,1991,Алматы,универсал,2,механика,,передний привод,слева,синий,Да
Toyota,Camry,10500000,2013,Алматы,седан,2.5,автомат,209214,передний привод,слева,серебристый металлик,Да
Mazda,626,1200000,1991,Алматы,лифтбек,2,механика,,передний привод,слева,белый,Да
Toyota,Scepter,1800000,1995,Алматы,универсал,3,автомат,,передний привод,справа,синий,Да
Mitsubishi,Space Wagon,1150000,1992,Алматы,минивэн,2,механика,,передний привод,слева,серый,Да
Hyundai,Sonata,2100000,2003,Алматы,седан,2,механика,,передний привод,слева,серебристый,Да
Toyota,Windom,4700000,2000,Алматы,седан,2.5,автомат,380000,передний привод,справа,белый,Да
Toyota,Camry,1800000,1996,Алматы,седан,2.2,автомат,,передний привод,слева,,Да
Subaru,Legacy,3600000,2001,Алматы,седан,3,автомат,260000,полный привод,слева,белый,Да
Hyundai,Accent,4380000,2014,Алматы,хэтчбек,1.6,механика,,передний привод,слева,белый,Да
Renault,Sandero Stepway,7400000,2021,Алматы,хэтчбек,1.6,автомат,45000,передний привод,слева,белый,Да
Volkswagen,ID.6,16843000,2022,Алматы,кроссовер,,автомат,293,задний привод,слева,синий,Да
BMW,325,5000000,2005,Алматы,седан,2.5,автомат,,задний привод,слева,,Нет
Toyota,Matrix,3800000,2007,Алматы,хэтчбек,1.8,автомат,,передний привод,слева,красный металлик,Да
Toyota,Carina II,500000,1990,Алматы,хэтчбек,2,механика,,передний привод,слева,,Да
Volkswagen,Tiguan,21200000,2021,Алматы,кроссовер,2,робот,30000,полный привод,слева,белый,Да
Toyota,Land Cruiser,39500000,2016,Алматы,внедорожник,4.6,автомат,85000,полный привод,слева,серый металлик,Да
Toyota,Camry,4350000,2002,Алматы,седан,2.4,автомат,123,передний привод,слева,черный,Да
Infiniti,Q50,13500000,2019,Алматы,седан,3,автомат,35000,полный привод,слева,серебристый металлик,Да
BMW,728,3600000,1998,Алматы,седан,2.8,автомат,,задний привод,слева,черный металлик,Да
Subaru,Outback,17500000,2022,Алматы,универсал,2.5,вариатор,35000,полный привод,слева,белый металлик,Да
Toyota,Camry,8700000,2012,Алматы,седан,2.5,автомат,210000,передний привод,слева,черный металлик,Да
Suzuki,Baleno,800000,1995,Алматы,седан,1.6,механика,,передний привод,слева,синий,Да
BMW,525,1350000,1992,Алматы,седан,2.5,механика,,задний привод,слева,бордовый металлик,Да
Toyota,Land Cruiser Prado,38500000,2021,Алматы,внедорожник,4,автомат,38000,полный привод,слева,белый металлик,Да
Chevrolet,Nexia,4200000,2020,Алматы,седан,1.5,механика,110000,передний привод,слева,белый,Да
Chevrolet,Blazer,15750000,2021,Алматы,внедорожник,2,автомат,2777,полный привод,слева,серый,Да
Toyota,Camry,11500000,2017,Алматы,седан,2,автомат,138644,передний привод,слева,белый,Да
Mitsubishi,Lancer,2250000,2009,Алматы,седан,1.3,автомат,360677,передний привод,слева,серый,Да
Ford,Mondeo,7550000,2015,Алматы,седан,2.5,автомат,146223,передний привод,слева,серый,Да
BMW,728,3200000,2001,Алматы,седан,2.8,автомат,,задний привод,слева,,Да
