Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Toyota,Corolla,12220000,2021,Алматы,седан,1.6,вариатор,14514,передний привод,слева,белый,Да
Hyundai,Sonata,15010000,2021,Алматы,седан,2.5,автомат,53414,передний привод,слева,серый,Да
Kia,K5,13980000,2021,Алматы,седан,2,автомат,71840,передний привод,слева,черный,Да
Nissan,Qashqai,13250000,2021,Алматы,кроссовер,2,вариатор,47485,полный привод,слева,белый,Да
Hyundai,Accent,5180000,2014,Алматы,седан,1.6,автомат,209778,передний привод,слева,красный,Да
Kia,Sportage,11640000,2018,Алматы,кроссовер,2,автомат,53429,полный привод,слева,белый,Да
Kia,Sorento,11180000,2014,Алматы,кроссовер,2.4,автомат,202306,полный привод,слева,белый,Да
Kia,Rio X-Line,10350000,2022,Алматы,хэтчбек,1.6,автомат,41735,передний привод,слева,белый,Да
Toyota,Avalon,1600000,1996,Алматы,седан,3,автомат,,передний привод,справа,,Да
Kia,Rio,5290000,2013,Алматы,седан,1.6,автомат,277340,передний привод,слева,белый,Да
Kia,Rio X-Line,9320000,2020,Алматы,хэтчбек,1.6,автомат,108313,передний привод,слева,белый,Да
Toyota,RAV 4,13820000,2017,Алматы,кроссовер,2.5,автомат,69254,полный привод,слева,синий,Да
Mercedes-Benz,S 450,12800000,2011,Алматы,седан,4.7,автомат,153000,полный привод,слева,черный металлик,Да
Toyota,Camry,8400000,2014,Алматы,седан,2.5,автомат,87520,передний привод,слева,серебристый металлик,Да
Hyundai,Sonata,15000000,2022,Алматы,седан,2.5,автомат,16000,передний привод,слева,белый металлик,Да
Jaguar,XF,10500000,2014,Алматы,седан,2,автомат,166000,задний привод,слева,коричневый металлик,Да
Toyota,Sequoia,73000000,2023,Алматы,внедорожник,3.5,автомат,,полный привод,слева,серый,Да
Hyundai,Avante,11500000,2018,Алматы,седан,1.6,автомат,105000,передний привод,слева,белый,Да
Audi,100,1650000,1989,Алматы,седан,2,механика,,передний привод,слева,серый металлик,Да
Mitsubishi,Space Runner,1500000,1994,Алматы,минивэн,1.8,механика,329400,передний привод,слева,черный,Да
BMW,520,1000000,1991,Алматы,седан,2,механика,,задний привод,слева,черный,Да
Mercedes-Benz,E 320,3000000,1996,Алматы,седан,3.2,автомат,,задний привод,слева,,Да
Toyota,Land Cruiser Prado,4900000,1996,Алматы,внедорожник,3,автомат,410000,полный привод,слева,серебристый металлик,Да
Toyota,Camry,15000000,2022,Алматы,седан,2.5,автомат,6432,передний привод,слева,белый,Да
Toyota,Rush,13100000,2022,Алматы,кроссовер,1.5,автомат,180,задний привод,слева,бронза,Да
Toyota,Land Cruiser Prado,32000000,2021,Алматы,внедорожник,4,автомат,3200,полный привод,слева,черный металлик,Да
Hyundai,Grandeur,33200000,2023,Алматы,седан,3.5,автомат,5000,полный привод,слева,белый,Да
Toyota,Corolla,11500000,2022,Алматы,седан,1.5,вариатор,41,передний привод,слева,белый,Да
Hyundai,Tucson,13200000,2019,Алматы,кроссовер,2,автомат,92000,полный привод,слева,серебристый металлик,Да
Mercedes-Benz,Sprinter,17000000,2020,Алматы,фургон,2.2,механика,150000,задний привод,слева,,Да
Toyota,Camry,20000000,2019,Алматы,седан,2.5,автомат,58,передний привод,слева,белый,Да
Kia,Seltos,12500000,2021,Алматы,кроссовер,2,автомат,50000,передний привод,слева,серый металлик,Да
Toyota,Land Cruiser,26000000,2014,Алматы,внедорожник,4.6,автомат,93481,полный привод,слева,белый металлик,Да
Hyundai,Elantra,8500000,2016,Алматы,седан,1.8,автомат,158000,передний привод,слева,серый металлик,Да
Mercedes-Benz,ML 400,18300000,2014,Алматы,внедорожник,3,автомат,115000,полный привод,слева,серый металлик,Да
BMW,X7,48500000,2020,Алматы,кроссовер,3,автомат,,полный привод,слева,белый,Да
Toyota,Lite Ace,12100000,2022,Алматы,минивэн,1.5,механика,,передний привод,слева,белый,Да
BMW,X5,8550000,2005,Алматы,кроссовер,4.4,автомат,,полный привод,слева,черный,Да
Kia,Sorento,10150000,2014,Алматы,кроссовер,2.4,автомат,159284,полный привод,слева,серый,Да
Opel,Meriva,2400000,2005,Алматы,минивэн,1.6,механика,320000,передний привод,слева,серебристый металлик,Да
Toyota,Previa,9300000,2011,Алматы,минивэн,2.4,автомат,,передний привод,слева,бирюзовый,Да
Hyundai,Tucson,11320000,2017,Алматы,кроссовер,2,автомат,119940,полный привод,слева,коричневый,Да
Toyota,RAV 4,13080000,2018,Алматы,кроссовер,2.5,автомат,136649,полный привод,слева,серый,Да
Hyundai,Santa Fe,19790000,2023,Алматы,кроссовер,2.5,автомат,,полный привод,слева,,Да
Zeekr,001,24600000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,черный,Нет
Avatr,11,19500000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,,Нет
Changan,UNI-K,14500000,2023,Алматы,кроссовер,1.5,робот,,передний привод,слева,белый,Нет
Nissan,Pathfinder,30990000,2021,Алматы,внедорожник,3.5,автомат,15,полный привод,слева,,Да
Nissan,Qashqai,10700000,2019,Алматы,кроссовер,2,вариатор,76000,передний привод,слева,,Да
Mitsubishi,Outlander,8800000,2013,Алматы,кроссовер,2.4,вариатор,137000,полный привод,слева,черный металлик,Да
Kia,Morning,6880000,2021,Алматы,хэтчбек,1,автомат,81964,передний привод,слева,белый,Да
Kia,Rio X-Line,9320000,2020,Алматы,хэтчбек,1.6,автомат,52513,передний привод,слева,белый,Да
Nissan,Juke,6390000,2013,Алматы,кроссовер,1.6,вариатор,93781,передний привод,слева,белый,Да
Toyota,Camry,15010000,2020,Алматы,седан,2.5,автомат,41643,передний привод,слева,белый,Да
Toyota,Land Cruiser,15510000,2008,Алматы,внедорожник,4.7,автомат,258403,полный привод,слева,белый,Да
Hyundai,Sonata,15320000,2021,Алматы,седан,2.5,автомат,45886,передний привод,слева,белый,Да
Toyota,Camry,14660000,2018,Алматы,седан,2.5,автомат,69397,передний привод,слева,коричневый,Да
Toyota,Camry,15380000,2018,Алматы,седан,2.5,автомат,124498,передний привод,слева,черный,Да
Toyota,Corolla,10150000,2018,Алматы,седан,1.6,вариатор,44753,передний привод,слева,белый,Да
Hyundai,Sonata,13310000,2020,Алматы,седан,2.5,автомат,36273,передний привод,слева,черный,Да
Toyota,Land Cruiser Prado,14300000,2014,Алматы,внедорожник,2.7,автомат,120000,полный привод,слева,черный металлик,Да
Subaru,Outback,6010000,2006,Алматы,универсал,2.5,автомат,428444,полный привод,слева,серый,Да
Toyota,Camry,16220000,2019,Алматы,седан,2.5,автомат,111570,передний привод,слева,белый,Да
Kia,Rio X-Line,10150000,2020,Алматы,хэтчбек,1.6,автомат,92418,передний привод,слева,серый,Да
Toyota,RAV 4,11600000,2013,Алматы,кроссовер,2,вариатор,121212,полный привод,слева,коричневый,Да
Hyundai,Avante,12000000,2021,Алматы,седан,1.6,автомат,,передний привод,слева,серый металлик,Да
Toyota,Hilux Surf,3700000,1994,Алматы,внедорожник,3,автомат,515200,полный привод,справа,,Да
Toyota,Camry,4700000,2001,Алматы,седан,2.4,автомат,,передний привод,слева,,Да
Mercedes-Benz,GLS 450,55000000,2019,Алматы,внедорожник,3,автомат,18000,полный привод,слева,серый,Да
Toyota,Estima Emina,4200000,1999,Алматы,минивэн,2.4,автомат,95000,задний привод,справа,,Нет
Toyota,Land Cruiser Prado,10700000,2000,Алматы,внедорожник,3,автомат,134000,полный привод,справа,,Нет
ГАЗ,ГАЗель,5350000,2013,Алматы,пикап,2.9,механика,,задний привод,слева,,Да
Toyota,Gaia,4500000,2002,Алматы,минивэн,2,автомат,83000,передний привод,справа,,Нет
Toyota,Alphard,8500000,2008,Алматы,минивэн,3,автомат,57000,передний привод,справа,,Нет
Zeekr,001,29000000,2023,Алматы,лифтбек,,автомат,400,полный привод,слева,,Да
Chery,Tiggo 9,19000000,2023,Алматы,внедорожник,2,робот,500,передний привод,слева,белый,Да
Hyundai,Sonata,15500000,2021,Алматы,седан,2.5,автомат,43000,передний привод,слева,серый металлик,Да
Toyota,Land Cruiser,11800000,2007,Алматы,внедорожник,4.7,автомат,320000,полный привод,слева,серебристый,Да
Toyota,Camry,11000000,2011,Алматы,седан,3.5,автомат,140000,передний привод,слева,белый,Да
Toyota,Land Cruiser,10000000,1999,Алматы,внедорожник,4.2,автомат,340000,полный привод,справа,синий,Да
Hyundai,Santa Fe,18648365,2021,Алматы,кроссовер,2.5,автомат,700,полный привод,слева,,Да
Toyota,Land Cruiser,36500000,2016,Алматы,внедорожник,4.6,автомат,84000,полный привод,слева,черный металлик,Да
Hyundai,Sonata,6600000,2012,Алматы,седан,2.4,автомат,294264,передний привод,слева,черный,Да
Kia,Rio,5500000,2014,Алматы,хэтчбек,1.4,автомат,129720,передний привод,слева,,Да
BMW,525,2000000,1992,Алматы,седан,2.5,механика,,задний привод,слева,серый металлик,Да
Kia,Sorento,19500000,2021,Алматы,кроссовер,2.5,автомат,38000,полный привод,слева,серый металлик,Да
Volkswagen,Passat,3850000,2008,Алматы,седан,2,автомат,187000,передний привод,слева,,Да
Honda,Civic,2400000,1997,Алматы,лифтбек,1.4,автомат,306000,передний привод,слева,,Да
Tesla,Model S,21700000,2014,Алматы,лифтбек,,автомат,89000,задний привод,слева,,Да
Toyota,Land Cruiser,52000000,2021,Алматы,внедорожник,4,автомат,37500,полный привод,слева,черный,Да
Infiniti,QX50,10900000,2014,Алматы,кроссовер,2.5,автомат,,полный привод,слева,белый металлик,Да
BMW,X1,9000000,2012,Алматы,кроссовер,2,автомат,97500,полный привод,слева,коричневый,Да
Lexus,LX 570,53000000,2019,Алматы,внедорожник,5.7,автомат,78000,полный привод,слева,черный,Да
Toyota,Spacio,3500000,1997,Алматы,минивэн,1.6,автомат,275000,передний привод,справа,вишня,Да
Mercedes-Benz,C 180,15000000,2015,Алматы,купе,1.6,автомат,81000,задний привод,слева,красный,Да
BMW,X7,78000000,2023,Алматы,кроссовер,3,автомат,30,полный привод,слева,серый,Да
BMW,X5,6500000,2005,Алматы,кроссовер,4.4,автомат,,полный привод,слева,черный,Да
Audi,A4,1600000,1995,Алматы,седан,1.8,механика,210000,передний привод,слева,зеленый,Да
Toyota,Corolla,4500000,2012,Алматы,седан,1.6,автомат,230000,передний привод,слева,серый,Нет
ВАЗ (Lada),Priora 2171 (универсал),1690000,2013,Алматы,универсал,1.6,механика,300,передний привод,слева,белый металлик,Да
ГАЗ,ГАЗель,3200000,2006,Алматы,пикап,2.9,механика,203000,задний привод,слева,,Да
Toyota,Carina E,1700000,1994,Алматы,лифтбек,1.6,механика,123456,передний привод,слева,синий,Да
Kia,Carnival,28000000,2022,Алматы,минивэн,3.5,автомат,6450,передний привод,слева,черный металлик,Да
Toyota,Avalon,23000000,2022,Алматы,седан,2.5,автомат,12,передний привод,слева,черный металлик,Да
Lexus,GX 460,27900000,2016,Алматы,внедорожник,4.6,автомат,120000,полный привод,слева,белый металлик,Да
Lexus,RX 300,5200000,1999,Алматы,кроссовер,3,автомат,,полный привод,слева,черный металлик,Да
Kia,Carnival,3800000,2002,Алматы,минивэн,2.5,механика,,передний привод,слева,,Да
Lexus,RX 200t,20900000,2017,Алматы,кроссовер,2,автомат,98000,полный привод,слева,серебристый металлик,Да
ГАЗ,ГАЗель,9500000,2021,Алматы,пикап,2.7,механика,24000,задний привод,слева,белый металлик,Да
Land Rover,Range Rover,50000000,2018,Алматы,внедорожник,3,автомат,110000,полный привод,слева,черный металлик,Да
Toyota,Avensis,5500000,2008,Алматы,седан,2,автомат,222370,передний привод,слева,серый,Да
Lexus,RX 350,38900000,2023,Алматы,кроссовер,2.4,автомат,,полный привод,слева,черный,Да
Lexus,RX 350,38900000,2023,Алматы,кроссовер,2.4,автомат,,полный привод,слева,белый,Да
Toyota,RAV 4,9630000,2011,Алматы,кроссовер,2,вариатор,173237,полный привод,слева,белый,Да
Toyota,Corolla,11290000,2019,Алматы,седан,1.6,вариатор,82889,передний привод,слева,коричневый,Да
Hongqi,HS5,28990000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,,Да
Changan,UNI-K,14500000,2023,Алматы,кроссовер,1.5,робот,,передний привод,слева,черный,Нет
BMW,X7,73000000,2022,Алматы,кроссовер,3,автомат,,полный привод,слева,,Да
Kia,Picanto,8490000,2023,Алматы,хэтчбек,1,автомат,,передний привод,слева,жёлтый,Да
Hyundai,Elantra,7450000,2014,Алматы,седан,1.6,автомат,120000,передний привод,слева,серебристый металлик,Да
Hyundai,Accent,7680000,2017,Алматы,седан,1.6,автомат,206928,передний привод,слева,белый,Да
Hyundai,Creta,9630000,2018,Алматы,кроссовер,1.6,автомат,144860,передний привод,слева,белый,Да
Toyota,Camry,13200000,2019,Алматы,седан,2,автомат,57500,передний привод,слева,черный металлик,Да
Subaru,Legacy,3300000,2005,Алматы,седан,2.5,автомат,120000,полный привод,слева,черный,Да
Toyota,Land Cruiser Prado,10930000,2008,Алматы,внедорожник,2.7,автомат,194377,полный привод,слева,серый,Да
Toyota,Corolla,10260000,2018,Алматы,седан,1.6,вариатор,176606,передний привод,слева,белый,Да
