Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Daewoo,Nexia,1800000,2011,Алматы,седан,1.5,механика,250000,передний привод,слева,белый,Да
Mercedes-Benz,Sprinter,6200000,2004,Есик,фургон,2.2,механика,600,задний привод,слева,белый металлик,Да
Mercedes-Benz,E 350,9500000,2009,Алматы,седан,3.5,автомат,213000,задний привод,слева,серый металлик,Да
BMW,325,2200000,1991,Алматы,купе,2.5,механика,,задний привод,слева,черный металлик,Да
Kia,K3,12400000,2021,Алматы,седан,1.6,вариатор,30000,передний привод,слева,,Да
Nissan,Cefiro,2200000,1997,Алматы,седан,2.5,автомат,555555,передний привод,справа,черный металлик,Да
Mercedes-Benz,E 280,3300000,1999,Алматы,седан,2.8,автомат,333333,задний привод,слева,серебристый металлик,Да
Toyota,Spacio,3800000,1999,Алматы,минивэн,1.8,автомат,,полный привод,справа,серебристый металлик,Да
Hyundai,Palisade,23500000,2021,Алматы,кроссовер,3.8,автомат,15000,передний привод,слева,черный,Да
Nissan,Maxima,1700000,1997,Талгар,седан,2,механика,400000,передний привод,справа,синий,Да
Porsche,Cayenne,17400000,2013,Алматы,кроссовер,3.6,автомат,,полный привод,слева,белый,Да
Toyota,Land Cruiser,7200000,2002,Алматы,внедорожник,4.2,автомат,265000,полный привод,слева,серый,Да
Renault,Arkana,8890000,2019,Алматы,кроссовер,1.3,вариатор,73679,передний привод,слева,,Да
Audi,A6,3950000,2001,Алматы,седан,2.4,механика,284600,передний привод,слева,серебристый,Да
Subaru,Forester,12500000,2017,Алматы,кроссовер,2.5,автомат,84500,полный привод,слева,серый металлик,Да
Mercedes-Benz,E 280,1800000,1992,Алматы,седан,2.8,автомат,,задний привод,слева,коричневый,Да
Daewoo,Nexia,1470000,2008,Алматы,седан,1.6,механика,222000,передний привод,слева,красный металлик,Да
Volkswagen,Teramont,28990000,2022,Алматы,кроссовер,2,автомат,1,полный привод,слева,,Да
ВАЗ (Lada),2109 (хэтчбек),550000,1999,Алматы,хэтчбек,1.5,механика,,передний привод,слева,,Да
Kia,K5,14850000,2021,Алматы,седан,2,автомат,36100,передний привод,слева,черный металлик,Да
Toyota,Camry,18500000,2022,Алматы,седан,2.5,автомат,32000,передний привод,слева,красный металлик,Да
Volkswagen,Polo,4200000,2011,Алматы,седан,1.6,механика,192000,передний привод,слева,серебристый металлик,Да
Mitsubishi,Pajero,4000000,1995,Алматы,внедорожник,2.8,автомат,250000,полный привод,справа,синий,Да
Mercedes-Benz,E 320,2500000,1991,Алматы,седан,3.2,автомат,250000,задний привод,слева,серебристый металлик,Да
Toyota,RAV 4,17000000,2020,Алматы,кроссовер,2.5,автомат,35000,полный привод,слева,черный металлик,Да
Toyota,Highlander,14000000,2012,Алматы,кроссовер,3.5,автомат,88300,полный привод,слева,серый металлик,Да
Kia,K7,16400000,2020,Алматы,седан,3,автомат,67000,передний привод,слева,белый металлик,Да
Toyota,Matrix,6000000,2010,Алматы,хэтчбек,1.8,автомат,200000,передний привод,слева,синий металлик,Да
BMW,X6,48000000,2021,Алматы,кроссовер,3,автомат,40000,полный привод,слева,,Да
Hyundai,Grandeur,12200000,2021,Алматы,седан,3,автомат,90000,передний привод,слева,черный,Да
Toyota,Land Cruiser,47500000,2020,Алматы,внедорожник,4.6,автомат,100000,полный привод,слева,черный металлик,Да
Porsche,Panamera,68000000,2020,Алматы,лифтбек,4,робот,12000,полный привод,слева,белый,Да
Hyundai,Lavita,3000000,2003,Алматы,минивэн,1.5,механика,309000,передний привод,слева,серебристый,Да
Kia,Sorento,22500000,2021,Алматы,кроссовер,1.6,автомат,22000,полный привод,слева,серый,Да
Hyundai,Tucson,15700000,2023,Алматы,кроссовер,2,автомат,7500,полный привод,слева,черный,Да
Nissan,Caravan,3900000,2001,Алматы,минивэн,3,автомат,300000,задний привод,справа,,Да
ВАЗ (Lada),Largus,4800000,2014,Алматы,универсал,1.6,механика,,передний привод,слева,,Да
Toyota,Fortuner,26500000,2022,Алматы,внедорожник,4,автомат,20,полный привод,слева,белый,Да
Hyundai,Elantra,12150000,2021,Алматы,седан,2,вариатор,65000,передний привод,слева,белый,Да
Toyota,Hilux,20500000,2016,Алматы,пикап,2.8,автомат,180000,полный привод,слева,,Да
Mercedes-Benz,GLS 63 AMG,115000000,2022,Алматы,внедорожник,4,робот,100,полный привод,слева,,Да
Toyota,Land Cruiser,7000000,2003,Есик,внедорожник,4.2,механика,,полный привод,слева,белый,Да
Kia,K5,15000000,2021,Алматы,седан,2,автомат,22000,передний привод,слева,белый,Да
Subaru,Forester,14900000,2019,Алматы,кроссовер,2.5,вариатор,77232,полный привод,слева,белый,Да
Zeekr,001,25000000,2023,Алматы,лифтбек,,автомат,5800,полный привод,слева,черный,Да
Lexus,RX 300,5500000,1999,Алматы,кроссовер,3,автомат,,полный привод,слева,белый,Да
Mazda,Cronos,1000000,1992,Алматы,седан,1.8,механика,444444,передний привод,слева,зеленый,Да
Hyundai,Elantra,9160000,2019,Алматы,седан,1.6,автомат,73813,передний привод,слева,белый,Да
Toyota,Camry,13710000,2018,Алматы,седан,2.5,автомат,288278,передний привод,слева,серебристый,Да
Zeekr,001,28500000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,черный,Нет
Lotus,Eletre,55232000,2022,Алматы,кроссовер,,автомат,,полный привод,слева,зеленый,Нет
Zeekr,001,24950000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,синий,Нет
Toyota,bZ4X,15411000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,синий,Да
Li,L9,29000000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,,Нет
Geely,Tugella,16990000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,,Да
Infiniti,QX50,34550000,2022,Алматы,кроссовер,2,вариатор,,полный привод,слева,,Да
Toyota,Land Cruiser Prado,17200000,2008,Алматы,внедорожник,4,автомат,,полный привод,слева,,Да
Toyota,RAV 4,12590000,2013,Алматы,кроссовер,2.5,автомат,170280,полный привод,слева,серый,Да
Lexus,RX 350,12840000,2010,Алматы,кроссовер,3.5,автомат,181635,полный привод,слева,серый,Да
Kia,Cee’d,12290000,2022,Алматы,универсал,1.6,автомат,15332,передний привод,слева,серый,Да
Kia,Sportage,13610000,2018,Алматы,кроссовер,2,автомат,80057,полный привод,слева,черный,Да
Mercedes-Benz,C 220,2300000,1994,Алматы,седан,2.2,автомат,396000,задний привод,слева,черный металлик,Да
Toyota,RAV 4,14470000,2018,Алматы,кроссовер,2.5,автомат,72893,полный привод,слева,синий,Да
