Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
Toyota,Camry,4500000,2004,Алматы,седан,2.4,автомат,297859,передний привод,слева,черный,Да
Москвич,412,1000000,1982,Алматы,седан,1.5,механика,,задний привод,слева,красный металлик,Да
Toyota,Land Cruiser,20000000,2012,Алматы,внедорожник,4.6,автомат,250000,полный привод,слева,белый металлик,Да
Toyota,Camry,12700000,2021,Алматы,седан,2.5,автомат,34200,передний привод,слева,белый металлик,Да
Toyota,Camry,13000000,2017,Алматы,седан,2.5,автомат,156900,передний привод,слева,белый,Да
Kia,Rio,5800000,2015,Алматы,седан,1.6,автомат,,передний привод,слева,,Да
Toyota,Camry,5950000,2008,Алматы,седан,2.4,автомат,215000,передний привод,слева,белый,Да
Mercedes-Benz,G 63 AMG,112800000,2021,Алматы,внедорожник,4,автомат,25000,полный привод,слева,черный металлик,Да
Hyundai,Sonata,9100000,2015,Алматы,седан,2,автомат,108000,передний привод,слева,черный металлик,Да
Zeekr,001,27500000,2023,Алматы,лифтбек,,автомат,500,полный привод,слева,черный,Да
Toyota,Corolla,7800000,2014,Алматы,седан,1.6,автомат,142200,передний привод,слева,,Да
Toyota,Venza,9000000,2011,Алматы,кроссовер,2.7,автомат,186000,полный привод,слева,белый металлик,Да
Mercedes-Benz,C 180,2800000,1993,Алматы,седан,1.8,автомат,290000,задний привод,слева,синий,Да
Mercedes-Benz,G 55 AMG,21498888,2007,Алматы,внедорожник,5.5,автомат,,полный привод,слева,черный металлик,Да
Volkswagen,Teramont,32000000,2021,Алматы,кроссовер,3.6,автомат,21111,полный привод,слева,белый металлик,Да
Subaru,Legacy,1400000,1996,Алматы,универсал,2,автомат,,полный привод,справа,,Да
BMW,X5,38000000,2019,Алматы,кроссовер,3,автомат,,полный привод,слева,белый металлик,Да
Toyota,Sienna,12000000,2012,Алматы,минивэн,3.5,автомат,,передний привод,слева,серебристый металлик,Да
Mercedes-Benz,E 320,5050000,1999,Алматы,седан,3.2,автомат,,задний привод,слева,серебристый металлик,Да
Toyota,Sienna,15000000,2015,Алматы,минивэн,3.5,автомат,210000,передний привод,слева,черный,Да
Hyundai,Porter,10000000,2019,Алматы,пикап,2.5,автомат,110000,задний привод,слева,синий металлик,Да
Hyundai,Tucson,13300000,2020,Алматы,кроссовер,2,автомат,,полный привод,слева,,Да
BMW,X7,48000000,2019,Алматы,кроссовер,3,автомат,31000,полный привод,слева,белый металлик,Да
Toyota,Corolla,11577777,2023,Алматы,седан,1.5,вариатор,60,передний привод,слева,черный,Да
Toyota,Camry,12800000,2014,Алматы,седан,2.5,автомат,180605,передний привод,слева,белый,Да
Toyota,bZ4X,18000000,2023,Алматы,кроссовер,,автомат,25,полный привод,слева,,Да
Land Rover,Discovery,23000000,2014,Алматы,внедорожник,3,автомат,145000,полный привод,слева,белый,Да
Kia,Sorento,19499000,2021,Алматы,кроссовер,2.5,автомат,32189,передний привод,слева,черный металлик,Да
Kia,K5,16500000,2022,Алматы,седан,1.6,автомат,17000,передний привод,слева,белый металлик,Да
Volkswagen,Touareg,13300000,2011,Алматы,кроссовер,3.6,автомат,134000,полный привод,слева,белый,Да
Li,L9,25827000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,,Нет
Subaru,Outback,3200000,2001,Алматы,седан,2.5,автомат,,полный привод,слева,белый металлик,Да
Hyundai,Sonata,7500000,2013,Алматы,седан,2,автомат,154000,передний привод,слева,серебристый металлик,Да
Hyundai,Accent,6500000,2020,Алматы,седан,1.6,автомат,128000,передний привод,слева,белый,Да
Hyundai,Palisade,26500000,2021,Алматы,кроссовер,3.8,автомат,12000,полный привод,слева,,Да
BMW,X3,31000000,2022,Алматы,кроссовер,2,автомат,5600,полный привод,слева,черный металлик,Да
Zeekr,001,24400000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,белый,Да
ВАЗ (Lada),Granta 2190 (седан),3300000,2014,Алматы,седан,1.6,механика,78000,передний привод,слева,синий металлик,Да
Hyundai,Accent,7700000,2022,Алматы,седан,1.4,механика,53000,передний привод,слева,белый металлик,Да
Chevrolet,Cobalt,6199990,2020,Алматы,седан,1.5,автомат,57336,передний привод,слева,белый металлик,Да
Hyundai,Sonata,12840000,2020,Алматы,седан,2.5,автомат,54335,передний привод,слева,синий,Да
Toyota,Camry,2600000,1994,Алматы,седан,3,автомат,555438,передний привод,слева,,Да
BMW,X5,14000000,2010,Алматы,кроссовер,3,автомат,230000,полный привод,слева,черный металлик,Да
Subaru,Impreza,2400000,1995,Алматы,универсал,1.6,механика,,полный привод,слева,красный металлик,Да
ВАЗ (Lada),Kalina 1118 (седан),700000,2006,Алматы,седан,1.6,механика,270000,передний привод,слева,синий,Нет
Lexus,LX 570,20300000,2010,Алматы,внедорожник,5.7,автомат,244000,полный привод,слева,белый металлик,Да
Lexus,ES 250,34000000,2022,Алматы,седан,2.5,автомат,19000,передний привод,слева,,Да
Kia,Sorento,18500000,2023,Алматы,кроссовер,2.5,автомат,30000,полный привод,слева,коричневый металлик,Нет
Mitsubishi,Outlander,8000000,2012,Алматы,кроссовер,2.4,вариатор,110000,полный привод,слева,,Да
BMW,X6,18300000,2016,Алматы,кроссовер,3,автомат,142000,полный привод,слева,серый металлик,Да
Volkswagen,ID.6,16700000,2023,Алматы,кроссовер,,автомат,500,задний привод,слева,белый металлик,Да
Chery,Tiggo 7 Pro,11500000,2022,Алматы,кроссовер,1.5,вариатор,11000,передний привод,слева,белый металлик,Да
Mercedes-Benz,G 500,16800000,2007,Алматы,внедорожник,5,автомат,143000,полный привод,слева,серый,Да
Chevrolet,Captiva,12800000,2022,Алматы,внедорожник,1.5,вариатор,20,передний привод,слева,черный металлик,Да
Kia,Rio,8900000,2020,Алматы,хэтчбек,1.4,автомат,34500,передний привод,слева,серый,Да
Hyundai,Elantra,10700000,2021,Алматы,седан,1.6,автомат,52500,передний привод,слева,серый,Да
Kia,Carnival,23500000,2021,Алматы,минивэн,3.5,автомат,300,передний привод,слева,серебристый металлик,Да
Toyota,RAV 4,20000000,2020,Алматы,кроссовер,2.5,автомат,65000,полный привод,слева,серебристый металлик,Да
Lexus,RX 300,25943749,2019,Алматы,кроссовер,2,автомат,38000,полный привод,слева,,Да
Nissan,Qashqai,7550000,2013,Алматы,кроссовер,2,вариатор,124698,передний привод,слева,черный,Да
Mazda,6,11000000,2018,Алматы,седан,2,автомат,55000,передний привод,слева,коричневый металлик,Да
Land Rover,Discovery,25000000,2014,Алматы,внедорожник,3,автомат,215000,полный привод,слева,белый металлик,Да
Mitsubishi,Delica,9000000,2003,Алматы,минивэн,3,автомат,263000,полный привод,справа,серебристый металлик,Да
Volkswagen,Passat,1700000,1989,Шелек,универсал,1.8,механика,400000,передний привод,слева,,Да
BMW,750,12000000,2009,Алматы,седан,4.4,автомат,154000,задний привод,слева,черный металлик,Да
Toyota,Camry,3400000,2001,Есик,седан,2.2,автомат,259858,передний привод,слева,черный,Да
Neta,U,11850000,2022,Алматы,кроссовер,,автомат,20000,передний привод,слева,белый,Да
Volkswagen,Golf,1850000,1995,Алматы,хэтчбек,2,автомат,300000,передний привод,слева,фиолетовый металлик,Да
Hyundai,Creta,9500000,2017,Алматы,кроссовер,2,автомат,122000,полный привод,слева,серебристый металлик,Да
Land Rover,Discovery,46000000,2022,Алматы,внедорожник,3,автомат,21131,полный привод,слева,белый металлик,Да
Nissan,X-Trail,7500000,2011,Алматы,кроссовер,2,вариатор,255000,полный привод,слева,черный металлик,Да
Kia,Rio,5200000,2015,Алматы,седан,1.4,автомат,,передний привод,слева,белый,Да
Toyota,Estima,8500000,2008,Алматы,минивэн,2.4,вариатор,250000,полный привод,справа,белый металлик,Да
Kia,Sorento,18500000,2022,Алматы,кроссовер,2.5,автомат,10000,передний привод,слева,голубой металлик,Да
Hyundai,Santa Fe,15500000,2019,Алматы,кроссовер,2.4,автомат,80000,полный привод,слева,серебристый металлик,Да
Infiniti,FX50,11000000,2010,Алматы,кроссовер,5,автомат,150000,полный привод,слева,коричневый,Да
Toyota,Land Cruiser,26000000,2012,Алматы,внедорожник,4.6,автомат,200000,полный привод,слева,белый металлик,Да
Mitsubishi,Delica,7777777,1995,Алматы,минивэн,4.3,автомат,,полный привод,справа,,Да
Kia,Rio,5350000,2013,Алматы,хэтчбек,1.6,автомат,,передний привод,слева,белый металлик,Да
Hyundai,Sonata,8300000,2016,Алматы,седан,2.4,автомат,153000,передний привод,слева,черный,Да
Porsche,Macan,35000000,2019,Алматы,кроссовер,3,робот,30000,полный привод,слева,,Да
Mercedes-Benz,E 320,9500000,1995,Алматы,купе,3.2,автомат,205000,задний привод,слева,черный металлик,Да
Mitsubishi,Delica,1520000,1993,Алматы,минивэн,2.5,автомат,333333,полный привод,справа,черный,Да
ВАЗ (Lada),Granta 2190 (седан),2500000,2013,Алматы,седан,1.6,механика,153000,передний привод,слева,белый,Да
Land Rover,Defender,50000000,2020,Алматы,внедорожник,3,автомат,33500,полный привод,слева,коричневый,Да
Nissan,Cefiro,2500000,1997,Алматы,седан,2,автомат,,передний привод,справа,серебристый металлик,Да
Cadillac,Escalade,8200000,2003,Алматы,внедорожник,6,автомат,270000,полный привод,слева,черный,Да
Toyota,RAV 4,3100000,1996,Алматы,кроссовер,2,автомат,200000,полный привод,справа,синий металлик,Да
Toyota,Tundra,40000000,2022,Алматы,пикап,3.5,автомат,15000,полный привод,слева,синий металлик,Да
Jeep,Grand Cherokee,36719000,2022,Алматы,внедорожник,3.6,автомат,500,полный привод,слева,белый металлик,Да
Kia,Cerato,12890000,2022,Алматы,седан,2,автомат,15000,передний привод,слева,черный металлик,Да
Lexus,LX 470,11500000,2005,Алматы,внедорожник,4.7,автомат,,полный привод,слева,бежевый металлик,Да
Subaru,Legacy,5000000,2004,Алматы,седан,2.5,автомат,,полный привод,слева,черный металлик,Да
Toyota,Highlander,35000000,2022,Алматы,кроссовер,3.5,автомат,4800,полный привод,слева,белый металлик,Да
Toyota,Camry,15100000,2019,Алматы,седан,2.5,автомат,70000,передний привод,слева,черный металлик,Да
Volkswagen,Tiguan,9600000,2015,Алматы,кроссовер,2,автомат,57000,полный привод,слева,синий металлик,Да
Kia,Optima,9000000,2019,Алматы,седан,1.6,автомат,,передний привод,слева,черный,Нет
Toyota,Land Cruiser Prado,10000000,1994,Алматы,внедорожник,3,автомат,,полный привод,справа,,Да
Toyota,Corolla,11130000,2020,Алматы,седан,1.6,вариатор,84347,передний привод,слева,серый,Да
Toyota,Highlander,32000000,2022,Алматы,кроссовер,2.4,автомат,,полный привод,слева,,Да
Zeekr,X,17000000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,зеленый,Да
Zeekr,001,24450000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,серый,Да
Li,L7,22650000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,голубой,Нет
Chevrolet,Cobalt,6700000,2020,Алматы,седан,1.5,автомат,35832,передний привод,слева,коричневый,Да
Toyota,Land Cruiser Prado,33000000,2022,Алматы,внедорожник,4,автомат,3459,полный привод,слева,белый,Да
Toyota,Camry,13460000,2020,Алматы,седан,2.5,автомат,67282,передний привод,слева,серый,Да
Kia,Sorento,14000000,2020,Алматы,кроссовер,2.2,автомат,116000,полный привод,слева,коричневый металлик,Да
Toyota,Caldina,7000000,2004,Алматы,универсал,2,автомат,86000,полный привод,справа,серый металлик,Да
Toyota,Camry,16900000,2018,Алматы,седан,2.5,автомат,52000,передний привод,слева,белый металлик,Да
Toyota,Camry,16500000,2023,Алматы,седан,2.5,автомат,8000,полный привод,слева,белый металлик,Да
Volkswagen,Golf,1650000,1992,Есик,хэтчбек,1.8,механика,270000,передний привод,слева,синий металлик,Да
Toyota,RAV 4,8000000,2006,Алматы,кроссовер,2.4,автомат,104520,полный привод,слева,белый,Да
Toyota,Avensis,3200000,2001,Алматы,седан,2,механика,300000,передний привод,слева,зеленый металлик,Да
Hyundai,Solaris,4000000,2012,Алматы,седан,1.6,автомат,,передний привод,слева,бордовый,Да
ГАЗ,ГАЗель,4000000,2006,Алматы,пикап,2.9,механика,,задний привод,слева,белый металлик,Да
Mercedes-Benz,S 350,7500000,2007,Алматы,седан,3.5,автомат,,задний привод,слева,серебристый металлик,Да
Toyota,Ipsum,3400000,1996,Алматы,минивэн,2,автомат,,передний привод,справа,серебристый металлик,Да
Toyota,Land Cruiser,66500000,2022,Алматы,внедорожник,3.5,автомат,1800,полный привод,слева,белый,Да
Toyota,Corolla Ceres,2100000,1996,Алматы,седан,1.6,автомат,522,передний привод,справа,серебристый,Да
Zeekr,001,24880000,2023,Алматы,лифтбек,,автомат,1300,полный привод,слева,синий металлик,Да
Lexus,RX 350,9500000,2007,Алматы,кроссовер,3.5,автомат,220000,передний привод,слева,,Да
Toyota,Camry,19000000,2019,Алматы,седан,3.5,автомат,27500,передний привод,слева,черный,Да
Volkswagen,Golf,800000,1995,Ават (Енбекшиказахский р-н),хэтчбек,1.8,автомат,2483,передний привод,слева,,Да
Subaru,Forester,3700000,1997,Алматы,кроссовер,2,автомат,,полный привод,справа,серебристый металлик,Да
Zeekr,X,18500000,2023,Алматы,кроссовер,,автомат,300,полный привод,слева,зеленый,Да
Ford,Escort,450000,1991,Талгар,универсал,1.6,механика,,передний привод,слева,голубой,Да
УАЗ,Буханка,6000000,2016,Алматы,минивэн,2.9,механика,32000,полный привод,слева,зеленый,Да
Subaru,Outback,15200000,2021,Алматы,универсал,2.5,вариатор,52000,полный привод,слева,черный металлик,Да
Toyota,Camry,11500000,2015,Алматы,седан,2.5,автомат,147000,передний привод,слева,черный металлик,Да
Subaru,Legacy,4400000,2007,Алматы,седан,2,автомат,,полный привод,слева,серый,Да
Volkswagen,Transporter,2500000,1992,Есик,минивэн,2.5,механика,250000,передний привод,слева,серебристый,Нет
Mercedes-Benz,E 350,4500000,2006,Алматы,седан,3.5,автомат,346000,задний привод,слева,черный,Да
Land Rover,Range Rover,12900000,2010,Алматы,внедорожник,5,автомат,201000,полный привод,слева,черный,Да
Toyota,Estima,5350000,2009,Алматы,минивэн,2.4,вариатор,117000,передний привод,справа,черный,Нет
Audi,A4,2500000,2003,Алматы,седан,1.8,механика,,передний привод,слева,,Да
Zeekr,001,21000000,2023,Алматы,лифтбек,,автомат,100,полный привод,слева,серый,Да
