Brand,Name,Price,Year,City,Car case,Volume,Transmission,Mileage,Gear,Steer wheel,Color,Custom clearance
BMW,M5,48000000,2019,Алматы,седан,4.4,автомат,42000,полный привод,слева,серый,Да
Lexus,LX 570,45000000,2016,Алматы,внедорожник,5.7,автомат,48000,полный привод,слева,белый,Да
Toyota,Land Cruiser,24500000,2013,Алматы,внедорожник,4.6,автомат,215000,полный привод,слева,белый металлик,Да
Hyundai,Elantra,11500000,2023,Алматы,седан,1.5,автомат,55,передний привод,слева,белый металлик,Да
Mercedes-Benz,S 65 AMG,10800000,2007,Алматы,седан,6,автомат,109000,задний привод,слева,черный,Да
Mercedes-Benz,CLS 55 AMG,12000000,2006,Алматы,седан,5.5,автомат,290,задний привод,слева,белый металлик,Да
Honda,CR-V,3600000,1996,Алматы,кроссовер,2,автомат,385880,полный привод,справа,вишня металлик,Да
Toyota,Land Cruiser,46800000,2021,Алматы,внедорожник,4,автомат,,полный привод,слева,серый металлик,Да
Toyota,Land Cruiser,34700000,2015,Алматы,внедорожник,4.6,автомат,80000,полный привод,слева,белый металлик,Да
Toyota,FJ Cruiser,14500000,2007,Алматы,внедорожник,4,автомат,321000,полный привод,слева,бежевый металлик,Да
Mercedes-Benz,S 320,5500000,1997,Алматы,седан,3.2,автомат,,задний привод,слева,черный металлик,Да
Mitsubishi,Pajero Sport,20000000,2020,Алматы,внедорожник,3,автомат,,полный привод,слева,белый,Да
Lexus,GS 300,3900000,2000,Алматы,седан,3,автомат,330000,задний привод,слева,черный,Да
Kia,Rio,7590000,2021,Алматы,седан,1.6,механика,35183,передний привод,слева,белый,Да
Mitsubishi,ASX,11450000,2020,Алматы,кроссовер,2,вариатор,39492,полный привод,слева,белый металлик,Да
Hyundai,Creta,9900000,2020,Алматы,кроссовер,1.6,автомат,93238,полный привод,слева,серый металлик,Да
Chevrolet,Nexia,6600000,2022,Алматы,седан,1.5,автомат,27790,передний привод,слева,белый,Да
Chevrolet,Cobalt,6990000,2022,Алматы,седан,1.5,автомат,47342,передний привод,слева,белый,Да
Hyundai,Sonata,13460000,2021,Алматы,седан,2.5,автомат,92574,передний привод,слева,серый,Да
Hyundai,i20,9090000,2023,Алматы,хэтчбек,1.4,автомат,,передний привод,слева,,Да
ГАЗ,ГАЗель NEXT,11851000,2023,Алматы,пикап,2.7,механика,,задний привод,слева,,Да
Lotus,Eletre,55263973,2022,Алматы,кроссовер,,автомат,,полный привод,слева,красный,Да
Zeekr,001,24480000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,синий,Да
Infiniti,QX50,32390000,2022,Алматы,кроссовер,2,вариатор,,полный привод,слева,,Да
Hyundai,Elantra,10060000,2018,Алматы,седан,2,автомат,35637,передний привод,слева,белый,Да
Toyota,Camry,15210000,2020,Алматы,седан,2.5,автомат,75431,передний привод,слева,черный,Да
Genesis,G80,19500000,2021,Алматы,седан,2.5,автомат,47000,полный привод,слева,синий,Да
BMW,520,3000000,1994,Алматы,седан,2,механика,324000,задний привод,слева,черный,Да
Toyota,Corolla,10370000,2018,Алматы,седан,1.6,вариатор,58228,передний привод,слева,белый,Да
Subaru,Legacy,1870000,1997,Алматы,универсал,2.5,автомат,,полный привод,справа,зеленый металлик,Да
Chevrolet,Cobalt,6270000,2020,Алматы,седан,1.5,автомат,85129,передний привод,слева,серебристый,Да
Audi,100,1450000,1991,Алматы,седан,2.3,механика,,передний привод,слева,,Да
Toyota,Windom,1200000,1992,Алматы,седан,3,автомат,150000,передний привод,справа,,Да
Nissan,X-Trail,14680000,2021,Алматы,кроссовер,2.5,вариатор,53147,полный привод,слева,белый,Да
Toyota,RAV 4,12300000,2013,Алматы,кроссовер,2.5,автомат,180000,полный привод,слева,белый,Да
Hyundai,Santa Fe,16800000,2021,Алматы,кроссовер,2.5,автомат,31727,передний привод,слева,,Да
Volkswagen,Polo,6300000,2015,Алматы,седан,1.6,автомат,,передний привод,слева,синий металлик,Да
Mercedes-Benz,E 280,4360000,1998,Алматы,седан,2.8,автомат,500000,полный привод,слева,черный металлик,Да
JAC,J7,8800000,2022,Алматы,лифтбек,1.5,вариатор,17000,передний привод,слева,белый металлик,Да
Kia,Sportage,13200000,2020,Алматы,кроссовер,2,автомат,24500,полный привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,37000000,2020,Алматы,внедорожник,4,автомат,61000,полный привод,слева,белый,Да
Lexus,RX 200t,25500000,2016,Алматы,кроссовер,2,автомат,27800,полный привод,слева,белый,Да
Nissan,Primera,600000,1992,Алматы,седан,2,автомат,,передний привод,слева,,Да
ГАЗ,ГАЗель,5300000,2011,Алматы,фургон,2.9,механика,,задний привод,слева,белый,Да
Lexus,ES 250,27500000,2021,Алматы,седан,2.5,автомат,18000,передний привод,слева,белый,Да
Toyota,Camry,12490000,2015,Алматы,седан,2.5,автомат,137003,передний привод,слева,,Да
Voyah,Free,18840000,2022,Алматы,кроссовер,,автомат,,полный привод,слева,зеленый,Да
Hyundai,Tucson,14398000,2021,Алматы,кроссовер,2,автомат,23000,полный привод,слева,белый металлик,Да
Hyundai,Sonata,12700000,2021,Алматы,седан,2,автомат,23000,передний привод,слева,серебристый,Да
Hyundai,Elantra,11000000,2022,Алматы,седан,1.6,автомат,22503,передний привод,слева,красный,Да
Volkswagen,Passat,3500000,2010,Алматы,универсал,2,робот,,передний привод,слева,белый,Да
Chevrolet,Cruze,4800000,2014,Алматы,хэтчбек,1.8,автомат,123000,передний привод,слева,белый,Да
Nissan,Qashqai,6490000,2013,Алматы,кроссовер,1.6,вариатор,214439,передний привод,слева,,Да
Toyota,RAV 4,14310000,2017,Алматы,кроссовер,2,вариатор,94397,полный привод,слева,черный металлик,Да
Mercedes-Maybach,GLS 600,127500000,2023,Алматы,внедорожник,4,автомат,,полный привод,слева,черный металлик,Да
Nissan,Juke,6420000,2012,Алматы,кроссовер,1.6,вариатор,122716,передний привод,слева,белый,Да
Kia,Sportage,14630000,2021,Алматы,кроссовер,2,автомат,48954,передний привод,слева,белый,Да
Tank,500,28200000,2023,Алматы,внедорожник,2,автомат,,полный привод,слева,черный,Да
Toyota,Camry,15500000,2020,Алматы,седан,2.5,автомат,75388,передний привод,слева,белый металлик,Да
Toyota,Land Cruiser Prado,16800000,2012,Алматы,внедорожник,2.7,автомат,110000,полный привод,слева,серебристый,Да
Changan,Explorer,17800000,2023,Алматы,пикап,2,механика,,полный привод,слева,,Да
Hyundai,Tucson,15400000,2023,Алматы,кроссовер,2.5,автомат,,полный привод,слева,серый металлик,Да
Honda,e:NS1,8790500,2023,Алматы,кроссовер,,автомат,10,передний привод,слева,,Да
Lotus,Eletre,56000000,2023,Алматы,кроссовер,,автомат,15,полный привод,слева,серый,Да
BYD,Seal,18000000,2023,Алматы,седан,,автомат,14,полный привод,слева,голубой,Да
Volkswagen,ID.4,17500000,2023,Алматы,кроссовер,,автомат,13,полный привод,слева,белый,Да
Kia,Rio,9899999,2022,Алматы,седан,1.6,автомат,19000,передний привод,слева,белый металлик,Да
Kia,Sorento,12900000,2019,Алматы,кроссовер,2.4,автомат,60000,передний привод,слева,черный металлик,Да
Toyota,RAV 4,9320000,2011,Алматы,кроссовер,2,вариатор,244949,полный привод,слева,белый,Да
Zeekr,X,17270000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,розовый,Да
Changan,UNI-K,16957500,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,серый,Да
Mercedes-Benz,S 580,125000000,2023,Алматы,седан,4,автомат,,полный привод,слева,черный металлик,Да
Toyota,Camry,9730000,2014,Алматы,седан,2.5,автомат,158798,передний привод,слева,серебристый,Да
Hyundai,Creta,10150000,2020,Алматы,кроссовер,1.6,автомат,122437,передний привод,слева,серый,Да
Toyota,Camry,14660000,2019,Алматы,седан,2.5,автомат,77365,передний привод,слева,черный,Да
Toyota,Carina,2100000,1996,Алматы,седан,2,автомат,170000,передний привод,справа,синий,Да
Toyota,Camry,12300000,2015,Алматы,седан,2.5,автомат,150000,передний привод,слева,белый,Да
Toyota,RAV 4,9090000,2012,Алматы,кроссовер,2,вариатор,114169,полный привод,слева,красный,Да
Nissan,Qashqai,13360000,2021,Алматы,кроссовер,2,вариатор,78078,передний привод,слева,серый,Да
Chevrolet,Cobalt,6880000,2021,Алматы,седан,1.5,автомат,70915,передний привод,слева,белый,Да
Toyota,Land Cruiser Prado,14800000,2006,Алматы,внедорожник,4,автомат,280000,полный привод,слева,черный металлик,Да
Kia,Rio,5000000,2014,Алматы,седан,1.6,автомат,141000,передний привод,слева,белый,Да
BYD,Song,10985000,2023,Алматы,кроссовер,,автомат,,передний привод,слева,,Нет
Voyah,Free,18780000,2023,Алматы,кроссовер,,автомат,,полный привод,слева,,Нет
BYD,Yuan,9110000,2023,Алматы,кроссовер,,автомат,,передний привод,слева,,Нет
Li,L9,25000000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,,Нет
Volkswagen,ID.6,14460000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,белый,Нет
Tesla,Model 3,16305000,2023,Алматы,седан,,автомат,,задний привод,слева,,Нет
Avatr,11,19895000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,,Нет
Tesla,Model Y,16275000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,,Нет
Cadillac,Lyriq,26855000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,,Нет
Li,L7,18420000,2023,Алматы,кроссовер,1.5,автомат,,полный привод,слева,,Нет
Changan,Benben E-Star,4365000,2023,Алматы,хэтчбек,,автомат,,передний привод,слева,,Нет
Denza,N7,18445000,2023,Алматы,кроссовер,,автомат,,передний привод,слева,,Нет
Zeekr,X,12150000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,белый,Нет
Denza,D9,24340000,2023,Алматы,минивэн,,автомат,,передний привод,слева,,Нет
Zeekr,009,29860000,2023,Алматы,минивэн,,автомат,,полный привод,слева,,Нет
BYD,Seal,12215000,2023,Алматы,седан,,автомат,,задний привод,слева,,Нет
Changan,UNI-K,10250000,2023,Алматы,кроссовер,2,автомат,,полный привод,слева,,Нет
Hongqi,E-HS9,38155000,2023,Алматы,кроссовер,,автомат,,передний привод,слева,,Нет
Zeekr,001,16625000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,,Нет
Zeekr,001,46100000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,,Нет
BYD,Qin,8785000,2023,Алматы,седан,,автомат,,передний привод,слева,,Нет
BYD,Han,13315000,2023,Алматы,седан,,автомат,,передний привод,слева,,Нет
BYD,E2,7235000,2023,Алматы,хэтчбек,,автомат,,передний привод,слева,,Нет
BYD,Yangwang U8,71495000,2023,Алматы,внедорожник,2,автомат,,полный привод,слева,,Нет
Volkswagen,ID.4,12160000,2023,Алматы,кроссовер,,автомат,,задний привод,слева,,Нет
BYD,Yangwang U8,71495000,2023,Алматы,внедорожник,2,автомат,,полный привод,слева,,Нет
Zeekr,001,22860000,2023,Алматы,лифтбек,,автомат,,полный привод,слева,,Нет
